Transaction_ID,Customer_ID,Merchant_ID,Transaction_Date,Transaction_Time,Transaction_Type,Amount,Payment_Channel,Device_Type,Risk_Score,Fraud_Type,Is_Fraud
TXN000254,CUST0588,MER012,2025-09-12,07:21:10,Credit Card,8968,Debit Card,Laptop,12,None,No
TXN000255,CUST1246,MER003,2025-12-24,21:02:44,Debit Card,78592,Debit Card,Tablet,19,None,No
TXN000256,CUST1081,MER025,2025-02-20,02:58:04,IMPS,26718,UPI,Mobile,44,None,No
TXN000257,CUST1598,MER015,2025-10-24,20:11:48,RTGS,28535,Net Banking,Laptop,7,None,No
TXN000258,CUST0720,MER014,2025-12-22,20:20:34,ATM Withdrawal,2544,Net Banking,Tablet,11,None,No
TXN000259,CUST0427,MER022,2025-07-29,07:31:38,ATM Withdrawal,11058,Credit Card,Laptop,10,None,No
TXN000260,CUST0011,MER004,2025-08-20,10:45:02,NEFT,13999,Debit Card,Laptop,15,None,No
TXN000261,CUST1095,MER009,2025-10-23,09:45:51,Debit Card,46181,Net Banking,Tablet,19,None,No
TXN000262,CUST1343,MER004,2025-09-12,04:31:26,IMPS,86958,Net Banking,Mobile,73,Account Takeover,Yes
TXN000263,CUST0609,MER030,2025-01-25,15:50:57,RTGS,1024,Debit Card,Laptop,25,None,No
TXN000264,CUST0101,MER011,2025-10-23,04:37:42,Debit Card,2563,UPI,Mobile,37,None,No
TXN000265,CUST1849,MER029,2025-03-28,14:45:47,Credit Card,5785,Credit Card,Tablet,25,None,No
TXN000266,CUST1525,MER034,2025-03-05,22:45:59,RTGS,29948,Net Banking,Tablet,18,None,No
TXN000267,CUST1089,MER010,2025-12-31,10:15:53,NEFT,18616,UPI,Tablet,20,None,No
TXN000268,CUST0836,MER027,2025-10-23,03:08:56,Debit Card,63305,Net Banking,Tablet,36,None,No
TXN000269,CUST0991,MER014,2025-06-25,07:24:25,IMPS,73444,Net Banking,Mobile,25,None,No
TXN000270,CUST0780,MER008,2025-08-17,19:34:26,ATM Withdrawal,7362,Debit Card,Laptop,25,None,No
TXN000271,CUST0871,MER016,2025-04-11,10:50:51,UPI,24550,Net Banking,Laptop,10,None,No
TXN000272,CUST1334,MER012,2025-08-21,14:08:00,IMPS,372,Debit Card,Laptop,25,None,No
TXN000273,CUST0255,MER009,2025-01-08,08:44:40,IMPS,419,Debit Card,Mobile,12,None,No
TXN000274,CUST0875,MER001,2025-04-15,01:18:29,ATM Withdrawal,7076,Debit Card,Tablet,30,None,No
TXN000275,CUST0432,MER025,2025-03-06,09:27:04,NEFT,2879,Debit Card,Mobile,9,None,No
TXN000276,CUST0862,MER033,2025-01-14,04:34:26,Credit Card,1760,Debit Card,Tablet,45,None,No
TXN000277,CUST0608,MER029,2025-08-14,05:32:04,Credit Card,4728,UPI,Tablet,23,None,No
TXN000278,CUST1823,MER017,2025-07-24,21:42:41,Debit Card,23758,Debit Card,Tablet,10,None,No
TXN000279,CUST0649,MER017,2025-05-03,13:47:39,ATM Withdrawal,5868,Net Banking,Mobile,21,None,No
TXN000280,CUST1805,MER006,2025-02-22,22:56:45,NEFT,13221,UPI,Mobile,6,None,No
TXN000281,CUST0593,MER004,2025-03-22,18:44:42,Credit Card,2287,Credit Card,Laptop,20,None,No
TXN000282,CUST1885,MER022,2025-06-09,05:00:34,Debit Card,76347,Debit Card,Laptop,15,None,No
TXN000283,CUST1153,MER031,2025-03-05,02:57:37,NEFT,2545,UPI,Laptop,39,None,No
TXN000284,CUST0133,MER010,2025-01-05,05:48:21,UPI,28495,Net Banking,Laptop,6,None,No
TXN000285,CUST0416,MER025,2025-06-10,01:21:47,NEFT,84040,UPI,Tablet,66,Identity Theft,Yes
TXN000286,CUST1082,MER025,2025-11-21,19:33:11,NEFT,14364,Net Banking,Tablet,15,None,No
TXN000287,CUST0221,MER029,2025-05-09,20:09:46,IMPS,8928,Credit Card,Tablet,8,None,No
TXN000288,CUST1674,MER011,2025-11-20,20:35:03,Debit Card,2034,UPI,Laptop,12,None,No
TXN000289,CUST0063,MER022,2025-07-08,10:27:25,NEFT,1093,Debit Card,Tablet,14,None,No
TXN000290,CUST1493,MER007,2025-02-18,06:44:18,UPI,7368,UPI,Mobile,24,None,No
TXN000291,CUST1907,MER008,2025-11-29,21:10:32,NEFT,59484,Debit Card,Mobile,9,None,No
TXN000292,CUST0053,MER001,2025-09-03,15:22:12,IMPS,1475,Net Banking,Tablet,24,None,No
TXN000293,CUST0045,MER018,2025-12-12,10:17:43,Credit Card,21448,Debit Card,Mobile,7,None,No
TXN000294,CUST1664,MER006,2025-02-15,22:46:27,Net Banking,7386,Credit Card,Laptop,6,None,No
TXN000295,CUST1283,MER016,2025-08-29,11:18:45,Net Banking,546,Credit Card,Mobile,9,None,No
TXN000296,CUST1198,MER006,2025-10-31,18:20:10,Debit Card,1908,UPI,Laptop,7,None,No
TXN000297,CUST0981,MER007,2025-05-07,23:11:42,ATM Withdrawal,64769,Net Banking,Laptop,13,None,No
TXN000298,CUST1722,MER023,2025-02-18,09:07:48,RTGS,1491,Net Banking,Mobile,7,None,No
TXN000299,CUST1079,MER003,2025-03-07,00:39:08,Credit Card,98151,Debit Card,Laptop,75,Card Skimming,Yes
TXN000300,CUST1515,MER028,2025-02-09,01:45:48,ATM Withdrawal,223,Credit Card,Mobile,27,None,No
TXN000301,CUST0480,MER023,2025-07-24,16:23:05,IMPS,25206,UPI,Mobile,15,None,No
TXN000302,CUST0724,MER021,2025-10-09,13:26:34,ATM Withdrawal,960,Debit Card,Mobile,6,None,No
TXN000303,CUST1430,MER001,2025-10-05,01:33:18,Credit Card,13014,UPI,Laptop,27,None,No
TXN000304,CUST0452,MER008,2025-12-10,18:58:15,NEFT,12929,UPI,Laptop,23,None,No
TXN000305,CUST1671,MER003,2025-03-28,12:30:24,Net Banking,14380,Debit Card,Tablet,8,None,No
TXN000306,CUST0298,MER010,2025-05-15,03:57:12,Net Banking,92794,Credit Card,Tablet,76,Phishing,Yes
TXN000307,CUST0733,MER023,2025-05-31,18:54:54,Debit Card,2122,UPI,Tablet,15,None,No
TXN000308,CUST0231,MER006,2025-02-03,03:53:08,RTGS,11740,UPI,Mobile,34,None,No
TXN000309,CUST1362,MER010,2025-11-16,07:28:13,UPI,23302,Debit Card,Tablet,20,None,No
TXN000310,CUST0107,MER001,2025-12-15,12:20:04,IMPS,1898,UPI,Tablet,5,None,No
TXN000311,CUST1902,MER020,2025-08-15,21:56:44,NEFT,980,Credit Card,Laptop,20,None,No
TXN000312,CUST0050,MER019,2025-02-04,04:06:48,NEFT,712,Net Banking,Tablet,29,None,No
TXN000313,CUST0537,MER018,2025-08-22,08:01:35,RTGS,311,Debit Card,Mobile,7,None,No
TXN000314,CUST0799,MER002,2025-02-03,18:09:55,NEFT,18251,UPI,Tablet,5,None,No
TXN000315,CUST0063,MER013,2025-11-19,20:36:35,Credit Card,951,Debit Card,Tablet,9,None,No
TXN000316,CUST1609,MER014,2025-02-18,23:07:42,NEFT,1326,Debit Card,Mobile,7,None,No
TXN000317,CUST0750,MER034,2025-11-05,09:11:26,NEFT,1025,Debit Card,Tablet,24,None,No
TXN000318,CUST0195,MER017,2025-04-25,03:39:56,NEFT,94,UPI,Tablet,43,None,No
TXN000319,CUST1865,MER022,2025-08-31,13:53:51,RTGS,2601,Debit Card,Laptop,7,None,No
TXN000320,CUST0316,MER029,2025-09-20,19:53:58,Credit Card,68,Credit Card,Laptop,21,None,No
TXN000321,CUST0759,MER022,2025-06-19,07:57:41,UPI,4852,Debit Card,Mobile,25,None,No
TXN000322,CUST1689,MER027,2025-09-03,04:52:42,UPI,14438,Net Banking,Mobile,27,None,No
TXN000323,CUST0717,MER024,2025-08-08,23:07:20,NEFT,4254,Debit Card,Tablet,18,None,No
TXN000324,CUST1942,MER019,2025-03-09,07:10:17,Net Banking,99827,UPI,Laptop,52,None,No
TXN000325,CUST1898,MER032,2025-05-20,21:38:45,ATM Withdrawal,29002,Debit Card,Tablet,24,None,No
TXN000326,CUST0831,MER025,2025-11-05,00:10:54,ATM Withdrawal,84094,Net Banking,Mobile,64,SIM Swap,Yes
TXN000327,CUST1575,MER032,2025-07-23,08:16:34,UPI,25617,Credit Card,Tablet,5,None,No
TXN000328,CUST1825,MER008,2025-08-23,00:05:11,RTGS,21301,Debit Card,Laptop,29,None,No
TXN000329,CUST1183,MER034,2025-11-12,08:31:04,IMPS,14719,UPI,Tablet,8,None,No
TXN000330,CUST0172,MER009,2025-03-30,05:02:38,Net Banking,2158,UPI,Tablet,24,None,No
TXN000331,CUST1968,MER017,2025-02-04,12:50:29,ATM Withdrawal,19360,UPI,Tablet,20,None,No
TXN000332,CUST0567,MER010,2025-09-18,09:09:03,NEFT,12689,UPI,Tablet,14,None,No
TXN000333,CUST0589,MER015,2025-07-22,22:00:02,NEFT,1251,Net Banking,Mobile,18,None,No
TXN000334,CUST1897,MER011,2025-04-03,09:58:55,NEFT,2347,Net Banking,Laptop,14,None,No
TXN000335,CUST1892,MER012,2025-12-14,04:11:24,NEFT,5376,Credit Card,Tablet,43,None,No
TXN000336,CUST0309,MER004,2025-05-07,06:15:35,ATM Withdrawal,3009,Net Banking,Mobile,7,None,No
TXN000337,CUST0074,MER019,2025-03-12,11:30:33,Net Banking,9123,Debit Card,Laptop,18,None,No
TXN000338,CUST0500,MER008,2025-09-06,12:31:06,Debit Card,29613,Net Banking,Tablet,12,None,No
TXN000339,CUST0416,MER023,2025-04-22,21:48:45,Net Banking,19883,UPI,Tablet,24,None,No
TXN000340,CUST0353,MER006,2025-03-31,21:55:40,Debit Card,31477,UPI,Laptop,23,None,No
TXN000341,CUST1919,MER009,2025-05-24,21:32:07,IMPS,7610,UPI,Laptop,16,None,No
TXN000342,CUST0369,MER032,2025-05-14,19:13:10,NEFT,1590,Net Banking,Laptop,9,None,No
TXN000343,CUST1679,MER023,2025-09-28,04:29:13,Debit Card,2500,Net Banking,Tablet,32,None,No
TXN000344,CUST1446,MER023,2025-02-21,10:30:30,UPI,7561,Credit Card,Tablet,10,None,No
TXN000345,CUST1140,MER034,2025-10-20,04:33:17,IMPS,986,Net Banking,Mobile,25,None,No
TXN000346,CUST1250,MER028,2025-06-12,08:06:41,IMPS,48766,Credit Card,Laptop,12,None,No
TXN000347,CUST1685,MER032,2025-03-10,17:24:31,UPI,24402,Credit Card,Tablet,24,None,No
TXN000348,CUST0327,MER008,2025-08-24,20:45:49,Credit Card,27749,Net Banking,Tablet,10,None,No
TXN000349,CUST0622,MER013,2025-02-07,19:45:26,Net Banking,21694,UPI,Laptop,23,None,No
TXN000350,CUST0006,MER030,2025-05-04,10:00:44,Net Banking,1140,Credit Card,Tablet,9,None,No
TXN000351,CUST0342,MER019,2025-08-11,07:51:01,IMPS,63458,UPI,Mobile,9,None,No
TXN000352,CUST1887,MER031,2025-07-30,02:01:46,Debit Card,9652,Net Banking,Mobile,26,None,No
TXN000353,CUST1705,MER014,2025-01-24,23:11:19,Credit Card,51104,Net Banking,Mobile,11,None,No
TXN000354,CUST1163,MER007,2025-05-05,15:42:25,Net Banking,20568,Credit Card,Mobile,9,None,No
TXN000355,CUST1434,MER009,2025-08-26,15:05:06,IMPS,4588,Net Banking,Mobile,17,None,No
TXN000356,CUST1199,MER021,2025-05-22,04:42:56,IMPS,1007,Net Banking,Mobile,37,None,No
TXN000357,CUST0954,MER034,2025-05-09,07:05:30,RTGS,371,Credit Card,Mobile,9,None,No
TXN000358,CUST1142,MER022,2025-02-18,07:29:42,UPI,27874,Credit Card,Laptop,21,None,No
TXN000359,CUST0010,MER011,2025-05-27,11:43:45,RTGS,1747,Credit Card,Laptop,17,None,No
TXN000360,CUST0292,MER001,2025-12-27,23:20:53,UPI,290,Credit Card,Tablet,8,None,No
TXN000361,CUST1098,MER010,2025-09-21,03:05:57,Credit Card,25283,UPI,Laptop,40,None,No
TXN000362,CUST1902,MER010,2025-02-22,05:38:37,NEFT,2350,Credit Card,Laptop,18,None,No
TXN000363,CUST1016,MER020,2025-05-20,01:40:15,Debit Card,2938,Net Banking,Tablet,40,None,No
TXN000364,CUST1661,MER002,2025-05-03,08:59:19,UPI,3613,Credit Card,Tablet,13,None,No
TXN000365,CUST1634,MER018,2025-04-02,20:55:12,UPI,7096,Credit Card,Tablet,22,None,No
TXN000366,CUST1038,MER002,2025-04-21,08:30:25,IMPS,7922,Debit Card,Laptop,14,None,No
TXN000367,CUST1403,MER009,2025-09-22,13:45:14,IMPS,23942,Credit Card,Laptop,13,None,No
TXN000368,CUST0657,MER030,2025-04-08,01:08:37,IMPS,3699,Net Banking,Tablet,39,None,No
TXN000369,CUST0991,MER024,2025-06-01,05:44:27,NEFT,46893,Net Banking,Mobile,13,None,No
TXN000370,CUST1168,MER019,2025-05-20,15:41:43,NEFT,1811,Debit Card,Tablet,14,None,No
TXN000371,CUST0549,MER029,2025-02-10,08:36:23,IMPS,9775,Credit Card,Laptop,12,None,No
TXN000372,CUST0649,MER013,2025-11-22,08:18:40,ATM Withdrawal,977,Net Banking,Mobile,13,None,No
TXN000373,CUST0040,MER007,2025-01-01,14:15:55,IMPS,2102,Credit Card,Tablet,21,None,No
TXN000374,CUST0425,MER026,2025-01-13,02:19:56,UPI,1787,Credit Card,Mobile,27,None,No
TXN000375,CUST0064,MER018,2025-04-03,14:01:32,RTGS,23978,Credit Card,Mobile,11,None,No
TXN000376,CUST1150,MER015,2025-05-23,17:02:00,NEFT,1132,Debit Card,Tablet,6,None,No
TXN000377,CUST0297,MER020,2025-04-24,10:34:44,RTGS,1585,Credit Card,Tablet,10,None,No
TXN000378,CUST0750,MER020,2025-05-30,21:07:42,Net Banking,18535,Debit Card,Tablet,12,None,No
TXN000379,CUST0278,MER002,2025-03-22,12:46:38,Debit Card,247,Credit Card,Mobile,21,None,No
TXN000380,CUST1795,MER026,2025-02-19,17:56:20,ATM Withdrawal,29217,UPI,Tablet,8,None,No
TXN000381,CUST0545,MER013,2025-08-25,11:56:30,NEFT,46757,UPI,Tablet,15,None,No
TXN000382,CUST0535,MER017,2025-07-06,11:42:37,Debit Card,2805,UPI,Tablet,17,None,No
TXN000383,CUST0736,MER001,2025-06-06,15:57:51,Net Banking,6452,UPI,Mobile,23,None,No
TXN000384,CUST0498,MER002,2025-06-13,22:12:07,ATM Withdrawal,1283,UPI,Tablet,14,None,No
TXN000385,CUST1181,MER013,2025-09-28,11:40:01,Debit Card,21996,Net Banking,Laptop,18,None,No
TXN000386,CUST1192,MER007,2025-10-20,16:05:30,UPI,2606,UPI,Mobile,13,None,No
TXN000387,CUST1999,MER026,2025-12-27,18:31:31,IMPS,83830,Debit Card,Tablet,46,None,No
TXN000388,CUST0500,MER031,2025-03-06,03:41:46,ATM Withdrawal,10392,Net Banking,Tablet,33,None,No
TXN000389,CUST0291,MER028,2025-02-06,02:02:19,IMPS,84280,Debit Card,Laptop,61,Account Takeover,Yes
TXN000390,CUST0922,MER016,2025-08-21,08:00:37,Debit Card,14098,Credit Card,Tablet,23,None,No
TXN000391,CUST0355,MER030,2025-08-28,22:34:17,ATM Withdrawal,5513,Debit Card,Mobile,24,None,No
TXN000392,CUST0793,MER013,2025-10-04,22:47:42,UPI,322,Credit Card,Mobile,17,None,No
TXN000393,CUST1394,MER007,2025-07-14,09:12:06,Net Banking,2112,Debit Card,Mobile,9,None,No
TXN000394,CUST0589,MER007,2025-07-25,08:23:04,Debit Card,857,Net Banking,Mobile,5,None,No
TXN000395,CUST0916,MER010,2025-10-26,21:27:16,ATM Withdrawal,246,Debit Card,Laptop,11,None,No
TXN000396,CUST0197,MER026,2025-04-16,04:44:56,NEFT,48417,Net Banking,Laptop,30,None,No
TXN000397,CUST0804,MER026,2025-12-09,16:33:18,Credit Card,1760,Credit Card,Tablet,20,None,No
TXN000398,CUST1814,MER009,2025-01-10,23:20:23,UPI,2848,Debit Card,Tablet,10,None,No
TXN000399,CUST0359,MER026,2025-07-09,23:03:55,Credit Card,56671,Net Banking,Tablet,10,None,No
TXN000400,CUST0699,MER026,2025-10-27,08:11:56,RTGS,1584,Net Banking,Tablet,15,None,No
TXN000401,CUST0917,MER010,2025-04-14,16:46:55,UPI,83541,Debit Card,Laptop,59,None,No
TXN000402,CUST0068,MER002,2025-02-16,04:42:02,UPI,1824,Debit Card,Tablet,43,None,No
TXN000403,CUST0322,MER017,2025-11-20,14:37:08,IMPS,60532,UPI,Laptop,12,None,No
TXN000404,CUST1656,MER034,2025-01-19,06:57:31,IMPS,13919,Debit Card,Tablet,17,None,No
TXN000405,CUST0723,MER003,2025-08-25,19:06:06,ATM Withdrawal,1918,UPI,Laptop,18,None,No
TXN000406,CUST0549,MER033,2025-03-15,20:03:56,NEFT,19018,Credit Card,Laptop,19,None,No
TXN000407,CUST1669,MER030,2025-06-10,01:14:51,ATM Withdrawal,12981,Credit Card,Tablet,40,None,No
TXN000408,CUST0413,MER007,2025-06-26,01:51:06,NEFT,223,UPI,Laptop,36,None,No
TXN000409,CUST1009,MER005,2025-09-25,00:38:21,Debit Card,2990,Credit Card,Mobile,45,None,No
TXN000410,CUST1902,MER033,2025-10-28,16:07:47,IMPS,1489,Credit Card,Laptop,24,None,No
TXN000411,CUST0797,MER003,2025-05-29,17:15:26,UPI,214,Debit Card,Tablet,9,None,No
TXN000412,CUST0877,MER028,2025-05-08,00:54:57,ATM Withdrawal,3948,Credit Card,Tablet,26,None,No
TXN000413,CUST0348,MER012,2025-08-08,04:26:15,IMPS,76391,Debit Card,Mobile,31,None,No
TXN000414,CUST0821,MER030,2025-01-19,07:07:34,Debit Card,48715,Debit Card,Mobile,17,None,No
TXN000415,CUST1510,MER026,2025-09-08,02:31:26,Debit Card,2629,Debit Card,Laptop,41,None,No
TXN000416,CUST1072,MER026,2025-02-27,11:06:32,RTGS,20601,Credit Card,Mobile,24,None,No
TXN000417,CUST0277,MER009,2025-11-21,05:54:11,UPI,2655,Net Banking,Mobile,14,None,No
TXN000418,CUST1714,MER006,2025-01-21,20:05:50,RTGS,5553,UPI,Mobile,16,None,No
TXN000419,CUST0850,MER009,2025-04-19,18:38:33,Net Banking,47244,UPI,Mobile,24,None,No
TXN000420,CUST1772,MER010,2025-02-14,22:02:02,Net Banking,25521,Net Banking,Mobile,18,None,No
TXN000421,CUST1681,MER031,2025-09-08,13:59:26,Debit Card,85175,Credit Card,Tablet,45,None,No
TXN000422,CUST0619,MER034,2025-12-24,23:22:39,Net Banking,165,UPI,Laptop,22,None,No
TXN000423,CUST0526,MER031,2025-10-08,01:19:49,ATM Withdrawal,12524,Debit Card,Tablet,29,None,No
TXN000424,CUST1021,MER003,2025-03-07,18:57:57,RTGS,1891,Credit Card,Laptop,21,None,No
TXN000425,CUST0914,MER003,2025-10-12,10:21:46,ATM Withdrawal,27761,Credit Card,Laptop,6,None,No
TXN000426,CUST1860,MER001,2025-07-09,15:36:01,ATM Withdrawal,3000,Credit Card,Laptop,20,None,No
TXN000427,CUST0931,MER031,2025-01-23,13:12:10,Credit Card,13330,Credit Card,Mobile,15,None,No
TXN000428,CUST1373,MER017,2025-12-13,02:10:02,RTGS,72839,Debit Card,Tablet,34,None,No
TXN000429,CUST1059,MER016,2025-04-05,21:21:04,Credit Card,937,UPI,Tablet,22,None,No
TXN000430,CUST1856,MER003,2025-07-30,21:10:19,Credit Card,2744,UPI,Mobile,20,None,No
TXN000431,CUST1707,MER005,2025-09-09,16:20:14,Debit Card,349,Debit Card,Laptop,8,None,No
TXN000432,CUST0606,MER026,2025-02-09,15:27:55,NEFT,1468,Net Banking,Laptop,23,None,No
TXN000433,CUST1024,MER019,2025-08-13,08:20:16,ATM Withdrawal,1280,Net Banking,Laptop,19,None,No
TXN000434,CUST1393,MER034,2025-09-14,10:33:39,IMPS,12223,Net Banking,Tablet,23,None,No
TXN000435,CUST0878,MER023,2025-12-03,13:50:06,RTGS,2011,Debit Card,Mobile,23,None,No
TXN000436,CUST1608,MER005,2025-08-14,15:23:27,RTGS,2515,UPI,Tablet,6,None,No
TXN000437,CUST1531,MER015,2025-11-19,06:49:45,Credit Card,17488,Credit Card,Mobile,7,None,No
TXN000438,CUST1595,MER001,2025-06-12,21:02:58,NEFT,2579,Credit Card,Tablet,7,None,No
TXN000439,CUST1932,MER001,2025-12-13,21:53:22,Debit Card,34370,UPI,Mobile,15,None,No
TXN000440,CUST0297,MER004,2025-06-16,01:43:24,Net Banking,15731,Credit Card,Tablet,40,None,No
TXN000441,CUST1672,MER017,2025-01-04,12:45:16,Net Banking,13380,Debit Card,Mobile,24,None,No
TXN000442,CUST0114,MER021,2025-05-15,19:30:11,ATM Withdrawal,8143,Credit Card,Tablet,18,None,No
TXN000443,CUST0698,MER023,2025-09-09,23:09:50,IMPS,57735,Net Banking,Laptop,12,None,No
TXN000444,CUST1760,MER027,2025-01-19,19:59:49,Debit Card,1612,Credit Card,Tablet,16,None,No
TXN000445,CUST1453,MER023,2025-01-08,01:22:31,RTGS,1508,UPI,Mobile,28,None,No
TXN000446,CUST0420,MER023,2025-04-23,13:44:52,Debit Card,15670,Debit Card,Tablet,17,None,No
TXN000447,CUST1087,MER007,2025-04-30,06:29:31,Debit Card,74281,Net Banking,Laptop,22,None,No
TXN000448,CUST1629,MER010,2025-01-13,11:41:52,ATM Withdrawal,19429,Net Banking,Laptop,13,None,No
TXN000449,CUST1840,MER013,2025-01-29,07:25:38,Net Banking,75,Net Banking,Laptop,13,None,No
TXN000450,CUST0256,MER031,2025-03-26,19:28:50,Credit Card,4013,Credit Card,Tablet,13,None,No
TXN000451,CUST0585,MER008,2025-08-17,20:37:42,NEFT,13449,Credit Card,Tablet,12,None,No
TXN000452,CUST1599,MER033,2025-11-08,10:43:08,Credit Card,7341,UPI,Tablet,10,None,No
TXN000453,CUST1707,MER006,2025-07-07,15:21:36,Debit Card,2563,Debit Card,Laptop,17,None,No
TXN000454,CUST1346,MER015,2025-10-14,01:02:34,Credit Card,1609,Credit Card,Mobile,44,None,No
TXN000455,CUST1735,MER031,2025-08-06,20:08:03,Credit Card,344,Debit Card,Mobile,15,None,No
TXN000456,CUST0087,MER001,2025-07-20,12:19:04,RTGS,440,UPI,Tablet,21,None,No
TXN000457,CUST0848,MER023,2025-08-17,09:13:15,NEFT,29483,Net Banking,Laptop,19,None,No
TXN000458,CUST0506,MER016,2025-02-08,05:37:03,RTGS,31100,Credit Card,Mobile,10,None,No
TXN000459,CUST0287,MER020,2025-01-12,03:30:44,RTGS,32053,Debit Card,Laptop,37,None,No
TXN000460,CUST1154,MER032,2025-12-12,00:36:29,IMPS,10549,Debit Card,Laptop,33,None,No
TXN000461,CUST1544,MER011,2025-01-22,13:31:12,NEFT,18528,UPI,Mobile,25,None,No
TXN000462,CUST1186,MER028,2025-06-17,02:08:36,IMPS,9201,Net Banking,Laptop,42,None,No
TXN000463,CUST0779,MER005,2025-04-18,04:19:13,Debit Card,6130,Debit Card,Mobile,42,None,No
TXN000464,CUST0164,MER017,2025-06-23,12:48:53,ATM Withdrawal,11593,UPI,Tablet,19,None,No
TXN000465,CUST0429,MER025,2025-09-09,02:39:00,ATM Withdrawal,65376,Credit Card,Laptop,34,None,No
TXN000466,CUST1443,MER023,2025-12-29,01:29:57,UPI,17583,Debit Card,Laptop,30,None,No
TXN000467,CUST1087,MER024,2025-02-17,02:01:00,UPI,30681,Net Banking,Laptop,25,None,No
TXN000468,CUST1371,MER011,2025-07-20,16:00:03,NEFT,87841,Debit Card,Tablet,49,None,No
TXN000469,CUST1684,MER008,2025-12-24,12:39:31,RTGS,4811,Credit Card,Tablet,11,None,No
TXN000470,CUST1813,MER009,2025-08-21,23:28:50,ATM Withdrawal,2787,Credit Card,Laptop,7,None,No
TXN000471,CUST1295,MER004,2025-01-08,20:13:22,ATM Withdrawal,21558,Debit Card,Mobile,12,None,No
TXN000472,CUST0757,MER018,2025-08-02,10:21:50,ATM Withdrawal,367,Credit Card,Laptop,24,None,No
TXN000473,CUST1626,MER003,2025-11-12,17:31:31,Debit Card,1788,Debit Card,Mobile,7,None,No
TXN000474,CUST1434,MER026,2025-07-29,12:10:13,Net Banking,11900,Net Banking,Mobile,12,None,No
TXN000475,CUST0512,MER011,2025-11-03,13:11:06,Net Banking,6122,UPI,Tablet,11,None,No
TXN000476,CUST1638,MER027,2025-09-15,14:34:13,ATM Withdrawal,2603,Net Banking,Laptop,11,None,No
TXN000477,CUST1745,MER007,2025-04-18,08:41:13,NEFT,32052,UPI,Laptop,5,None,No
TXN000478,CUST1863,MER013,2025-12-06,15:45:50,Credit Card,1706,Net Banking,Tablet,23,None,No
TXN000479,CUST0154,MER033,2025-01-31,00:08:38,Net Banking,4500,Net Banking,Mobile,30,None,No
TXN000480,CUST0137,MER007,2025-02-11,22:33:38,IMPS,9325,Debit Card,Tablet,23,None,No
TXN000481,CUST1996,MER020,2025-06-05,04:24:24,Credit Card,2627,UPI,Laptop,30,None,No
TXN000482,CUST1952,MER024,2025-09-02,17:38:12,Credit Card,12239,Debit Card,Laptop,14,None,No
TXN000483,CUST0717,MER014,2025-11-19,17:02:39,UPI,2120,Debit Card,Tablet,18,None,No
TXN000484,CUST0526,MER022,2025-02-27,10:28:14,ATM Withdrawal,15694,Debit Card,Tablet,12,None,No
TXN000485,CUST0527,MER006,2025-03-18,13:32:09,Net Banking,14675,Debit Card,Mobile,10,None,No
TXN000486,CUST0476,MER027,2025-08-30,20:33:39,UPI,85987,Debit Card,Mobile,56,None,No
TXN000487,CUST1988,MER030,2025-03-05,15:51:15,Debit Card,2774,Net Banking,Mobile,12,None,No
TXN000488,CUST0302,MER021,2025-03-16,14:38:04,UPI,21660,Debit Card,Tablet,25,None,No
TXN000489,CUST1878,MER016,2025-01-29,18:22:24,IMPS,87623,UPI,Laptop,41,None,No
TXN000490,CUST0305,MER024,2025-02-11,18:03:10,RTGS,7812,UPI,Laptop,5,None,No
TXN000491,CUST0281,MER014,2025-07-09,15:32:57,RTGS,13462,Net Banking,Laptop,25,None,No
TXN000492,CUST0628,MER016,2025-02-25,11:34:44,Debit Card,9744,Credit Card,Laptop,10,None,No
TXN000493,CUST1059,MER021,2025-12-10,18:39:16,Debit Card,14526,UPI,Tablet,23,None,No
TXN000494,CUST0841,MER034,2025-01-06,13:12:01,NEFT,22329,Net Banking,Tablet,24,None,No
TXN000495,CUST1649,MER015,2025-12-21,22:15:32,UPI,2421,Net Banking,Mobile,22,None,No
TXN000496,CUST0954,MER003,2025-06-04,02:35:37,UPI,1411,Credit Card,Mobile,40,None,No
TXN000497,CUST1125,MER023,2025-05-05,18:11:43,Debit Card,946,Debit Card,Laptop,19,None,No
TXN000498,CUST0328,MER034,2025-04-21,07:52:54,ATM Withdrawal,5919,Debit Card,Laptop,5,None,No
TXN000499,CUST1035,MER009,2025-06-24,21:55:27,ATM Withdrawal,41196,Credit Card,Tablet,20,None,No
TXN000500,CUST1199,MER004,2025-08-12,14:05:52,IMPS,1181,Net Banking,Mobile,9,None,No
TXN000501,CUST0736,MER023,2025-03-31,05:46:03,ATM Withdrawal,14543,UPI,Mobile,11,None,No
TXN000502,CUST1785,MER003,2025-11-12,13:27:06,IMPS,508,UPI,Tablet,11,None,No
TXN000503,CUST1201,MER013,2025-12-13,19:53:17,NEFT,1184,Credit Card,Mobile,11,None,No
TXN000504,CUST1777,MER013,2025-11-15,17:39:41,Debit Card,31159,UPI,Tablet,25,None,No
TXN000505,CUST1177,MER011,2025-03-04,06:44:36,Debit Card,41158,Debit Card,Laptop,8,None,No
TXN000506,CUST0100,MER015,2025-09-03,00:12:21,NEFT,27351,Debit Card,Mobile,33,None,No
TXN000507,CUST0549,MER012,2025-09-04,15:57:47,Credit Card,12712,Credit Card,Laptop,13,None,No
TXN000508,CUST1262,MER011,2025-02-08,13:20:30,ATM Withdrawal,2312,Net Banking,Laptop,23,None,No
